Job started on ece-silbmark2 at Wed Sep 16 08:05:28 AM IDT 2026
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:19 10:41:21  1:31:58 26613
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:20 10:41:22  1:31:58 22965
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:22 10:41:23  1:31:59 22643
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:24 10:41:25  1:31:59 20099
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:24 10:41:25  1:31:59 16586
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:25 10:41:26  1:31:59 16283
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:26 10:41:27  1:31:59 16047
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:27 10:41:28  1:31:59 19477
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:28 10:41:29  1:31:59 19316
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:30 10:41:31  1:31:59 18904
 87 92.1G   87 80.5G    0     0  2195k      0 12:13:31 10:41:31  1:32:00 19931
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:32 10:41:32  1:32:00 19887
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:33 10:41:34  1:31:59 18857
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:34 10:41:34  1:32:00 19207
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:35 10:41:36  1:31:59 22882
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:37 10:41:37  1:32:00 24885
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:38 10:41:38  1:32:00 25615
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:39 10:41:38  1:32:01 28401
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:40 10:41:39  1:32:01 30099
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:41 10:41:40  1:32:01 30309
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:42 10:41:41  1:32:01 31004
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:43 10:41:42  1:32:01 33498
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:44 10:41:43  1:32:01 32106
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:45 10:41:44  1:32:01 29633
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:46 10:41:45  1:32:01 29741
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:48 10:41:47  1:32:01 31819
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:49 10:41:47  1:32:02 32482
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:50 10:41:48  1:32:02 36556
 87 92.1G   87 80.5G    0     0  2194k      0 12:13:51 10:41:50  1:32:01 40670
 87 92.1G   87 80.5G    0     0  2193k      0 12:13:52 10:41:51  1:32:01 41551
 87 92.1G   87 80.5G    0     0  2193k      0 12:13:53 10:41:51  1:32:02 39807
 87 92.1G   87 80.5G    0     0  2193k      0 12:13:55 10:41:53  1:32:02 44000
 87 92.1G   87 80.5G    0     0  2193k      0 12:13:55 10:41:53  1:32:02 39353
 87 92.1G   87 80.5G    0     0  2193k      0 12:13:57 10:41:54  1:32:03 37460
 87 92.1G   87 80.5G    0     0  2193k      0 12:13:58 10:41:55  1:32:03 33893
 87 92.1G   87 80.5G    0     0  2193k      0 12:13:59 10:41:56  1:32:03 33159
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:00 10:41:58  1:32:02 26635
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:01 10:41:58  1:32:03 29449
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:02 10:41:59  1:32:03 26431
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:03 10:42:00  1:32:03 32656
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:04 10:42:01  1:32:03 35894
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:06 10:42:02  1:32:04 43915
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:07 10:42:03  1:32:04 44896
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:08 10:42:04  1:32:04 52512
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:09 10:42:05  1:32:04 49309
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:10 10:42:06  1:32:04 42260
 87 92.1G   87 80.5G    0     0  2193k      0 12:14:11 10:42:07  1:32:04 36564
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:12 10:42:08  1:32:04 33368
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:14 10:42:10  1:32:04 30007
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:15 10:42:11  1:32:04 27759
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:16 10:42:11  1:32:05 30160
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:17 10:42:12  1:32:05 26198
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:18 10:42:13  1:32:05 22643
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:19 10:42:14  1:32:05 20902
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:20 10:42:15  1:32:05 24365
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:21 10:42:16  1:32:05 25450
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:23 10:42:17  1:32:06 26078
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:24 10:42:18  1:32:06 29367
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:25 10:42:19  1:32:06 30001
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:26 10:42:21  1:32:05 25470
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:27 10:42:21  1:32:06 26815
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:28 10:42:22  1:32:06 29449
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:29 10:42:23  1:32:06 26853
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:31 10:42:25  1:32:06 25590
 87 92.1G   87 80.5G    0     0  2192k      0 12:14:32 10:42:25  1:32:07 30516
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:33 10:42:26  1:32:07 29473
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:34 10:42:28  1:32:06 28102
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:35 10:42:29  1:32:06 28422
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:36 10:42:29  1:32:07 30105
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:37 10:42:30  1:32:07 28981
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:38 10:42:31  1:32:07 25791
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:40 10:42:32  1:32:08 27131
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:41 10:42:33  1:32:08 30617
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:42 10:42:34  1:32:08 33119
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:43 10:42:35  1:32:08 39630
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:44 10:42:37  1:32:07 47990
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:45 10:42:37  1:32:08 50682
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:46 10:42:38  1:32:08 55417
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:47 10:42:39  1:32:08 58572
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:49 10:42:41  1:32:08 55780
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:50 10:42:42  1:32:08 52554
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:51 10:42:42  1:32:09 52240
 87 92.1G   87 80.5G    0     0  2191k      0 12:14:52 10:42:43  1:32:09 49290
 87 92.1G   87 80.5G    0     0  2190k      0 12:14:53 10:42:44  1:32:09 45774
 87 92.1G   87 80.5G    0     0  2190k      0 12:14:54 10:42:45  1:32:09 44689
 87 92.1G   87 80.5G    0     0  2190k      0 12:14:55 10:42:47  1:32:08 45628
 87 92.1G   87 80.5G    0     0  2190k      0 12:14:56 10:42:47  1:32:09 45556
 87 92.1G   87 80.5G    0     0  2190k      0 12:14:58 10:42:49  1:32:09 40194
 87 92.1G   87 80.5G    0     0  2190k      0 12:14:58 10:42:49  1:32:09 36269
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:00 10:42:51  1:32:09 28665
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:01 10:42:51  1:32:10 24043
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:02 10:42:52  1:32:10 22634
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:03 10:42:53  1:32:10 24532
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:04 10:42:54  1:32:10 29675
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:05 10:42:55  1:32:10 37727
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:06 10:42:56  1:32:10 39087
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:08 10:42:57  1:32:11 39598
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:09 10:42:58  1:32:11 38580
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:10 10:42:59  1:32:11 35158
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:11 10:43:01  1:32:10 30073
 87 92.1G   87 80.5G    0     0  2190k      0 12:15:12 10:43:01  1:32:11 33152
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:13 10:43:02  1:32:11 32985
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:14 10:43:03  1:32:11 36795
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:15 10:43:04  1:32:11 37128
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:17 10:43:05  1:32:12 42740
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:18 10:43:06  1:32:12 39235
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:19 10:43:07  1:32:12 39471
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:20 10:43:08  1:32:12 35730
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:21 10:43:10  1:32:11 37918
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:22 10:43:11  1:32:11 35213
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:23 10:43:12  1:32:11 37707
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:24 10:43:12  1:32:12 39606
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:25 10:43:13  1:32:12 42864
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:27 10:43:14  1:32:13 44033
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:28 10:43:15  1:32:13 44438
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:29 10:43:16  1:32:13 37390
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:30 10:43:17  1:32:13 35470
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:31 10:43:18  1:32:13 32245
 87 92.1G   87 80.5G    0     0  2189k      0 12:15:32 10:43:19  1:32:13 26340
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:33 10:43:20  1:32:13 26125
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:34 10:43:21  1:32:13 26240
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:36 10:43:22  1:32:14 26156
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:37 10:43:23  1:32:14 26245
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:38 10:43:24  1:32:14 28929
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:39 10:43:25  1:32:14 29112
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:40 10:43:26  1:32:14 38649
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:41 10:43:27  1:32:14 45358
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:42 10:43:28  1:32:14 46263
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:43 10:43:29  1:32:14 49839
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:45 10:43:30  1:32:15 52502
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:46 10:43:31  1:32:15 46291
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:47 10:43:32  1:32:15 43019
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:48 10:43:33  1:32:15 45411
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:49 10:43:35  1:32:14 44127
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:50 10:43:35  1:32:15 43264
 87 92.1G   87 80.5G    0     0  2188k      0 12:15:51 10:43:36  1:32:15 39993
 87 92.1G   87 80.5G    0     0  2187k      0 12:15:52 10:43:37  1:32:15 36601
 87 92.1G   87 80.5G    0     0  2187k      0 12:15:54 10:43:38  1:32:16 36593
 87 92.1G   87 80.5G    0     0  2187k      0 12:15:55 10:43:39  1:32:16 37625
 87 92.1G   87 80.5G    0     0  2187k      0 12:15:56 10:43:40  1:32:16 35908
 87 92.1G   87 80.5G    0     0  2187k      0 12:15:57 10:43:41  1:32:16 45438
 87 92.1G   87 80.5G    0     0  2187k      0 12:15:58 10:43:42  1:32:16 44721
 87 92.1G   87 80.5G    0     0  2187k      0 12:15:59 10:43:44  1:32:15 40194
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:00 10:43:44  1:32:16 39157
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:01 10:43:45  1:32:16 42093
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:03 10:43:46  1:32:17 36167
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:04 10:43:47  1:32:17 39871
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:05 10:43:48  1:32:17 41724
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:06 10:43:50  1:32:16 41054
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:07 10:43:51  1:32:16 35008
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:08 10:43:51  1:32:17 35980
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:10 10:43:53  1:32:17 27670
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:11 10:43:53  1:32:18 25877
 87 92.1G   87 80.5G    0     0  2187k      0 12:16:12 10:43:55  1:32:17 22638
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:13 10:43:55  1:32:18 23784
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:14 10:43:57  1:32:17 21887
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:15 10:43:58  1:32:17 26886
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:16 10:43:59  1:32:17 25761
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:17 10:44:00  1:32:17 26842
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:19 10:44:01  1:32:18 22373
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:20 10:44:02  1:32:18 19047
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:21 10:44:02  1:32:19 13435
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:22 10:44:03  1:32:19 13162
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:23 10:44:04  1:32:19 13157
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:24 10:44:05  1:32:19 19935
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:25 10:44:06  1:32:19 24590
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:26 10:44:07  1:32:19 36408
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:27 10:44:08  1:32:19 49658
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:29 10:44:09  1:32:20 59041
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:30 10:44:10  1:32:20 61691
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:31 10:44:12  1:32:19 65610
 87 92.1G   87 80.5G    0     0  2186k      0 12:16:32 10:44:12  1:32:20 59290
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:33 10:44:13  1:32:20 49558
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:34 10:44:14  1:32:20 39219
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:35 10:44:15  1:32:20 35922
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:36 10:44:16  1:32:20 30624
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:38 10:44:17  1:32:21 32258
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:39 10:44:19  1:32:20 33661
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:40 10:44:19  1:32:21 33725
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:41 10:44:20  1:32:21 33429
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:42 10:44:21  1:32:21 33375
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:43 10:44:22  1:32:21 36660
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:44 10:44:24  1:32:20 41382
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:45 10:44:24  1:32:21 42201
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:46 10:44:25  1:32:21 46602
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:48 10:44:26  1:32:22 49588
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:49 10:44:27  1:32:22 49688
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:50 10:44:29  1:32:21 48985
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:51 10:44:29  1:32:22 52915
 87 92.1G   87 80.5G    0     0  2185k      0 12:16:52 10:44:30  1:32:22 52136
 87 92.1G   87 80.5G    0     0  2184k      0 12:16:53 10:44:31  1:32:22 52355
 87 92.1G   87 80.5G    0     0  2184k      0 12:16:54 10:44:32  1:32:22 48839
 87 92.1G   87 80.5G    0     0  2184k      0 12:16:55 10:44:33  1:32:22 47051
 87 92.1G   87 80.5G    0     0  2184k      0 12:16:57 10:44:34  1:32:23 42547
 87 92.1G   87 80.5G    0     0  2184k      0 12:16:58 10:44:36  1:32:22 34779
 87 92.1G   87 80.5G    0     0  2184k      0 12:16:59 10:44:37  1:32:22 31863
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:00 10:44:38  1:32:22 32018
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:01 10:44:38  1:32:23 29274
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:02 10:44:39  1:32:23 28805
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:03 10:44:40  1:32:23 33143
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:04 10:44:41  1:32:23 33172
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:06 10:44:42  1:32:24 33267
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:07 10:44:43  1:32:24 29526
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:08 10:44:44  1:32:24 29831
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:09 10:44:45  1:32:24 32985
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:10 10:44:46  1:32:24 36386
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:11 10:44:47  1:32:24 45411
 87 92.1G   87 80.5G    0     0  2184k      0 12:17:12 10:44:48  1:32:24 49102
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:13 10:44:49  1:32:24 56109
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:15 10:44:50  1:32:25 56120
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:16 10:44:51  1:32:25 59482
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:17 10:44:53  1:32:24 50941
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:18 10:44:53  1:32:25 53044
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:19 10:44:54  1:32:25 48926
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:20 10:44:55  1:32:25 46152
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:21 10:44:56  1:32:25 41738
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:22 10:44:57  1:32:25 47460
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:24 10:44:59  1:32:25 50961
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:25 10:44:59  1:32:26 56416
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:26 10:45:01  1:32:25 54311
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:27 10:45:02  1:32:25 54990
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:28 10:45:02  1:32:26 49518
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:29 10:45:03  1:32:26 47041
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:30 10:45:05  1:32:25 43933
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:31 10:45:05  1:32:26 45706
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:32 10:45:06  1:32:26 46517
 87 92.1G   87 80.5G    0     0  2183k      0 12:17:33 10:45:07  1:32:26 49718
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:35 10:45:08  1:32:27 48888
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:36 10:45:09  1:32:27 44006
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:37 10:45:10  1:32:27 46859
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:38 10:45:11  1:32:27 45610
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:39 10:45:12  1:32:27 41673
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:40 10:45:13  1:32:27 39734
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:41 10:45:14  1:32:27 39133
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:43 10:45:15  1:32:28 35400
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:44 10:45:16  1:32:28 36453
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:45 10:45:17  1:32:28 36668
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:46 10:45:18  1:32:28 41944
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:47 10:45:19  1:32:28 59494
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:48 10:45:20  1:32:28 66805
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:49 10:45:21  1:32:28 68158
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:50 10:45:22  1:32:28 71375
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:51 10:45:23  1:32:28 67188
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:52 10:45:24  1:32:28 56325
 87 92.1G   87 80.5G    0     0  2182k      0 12:17:54 10:45:25  1:32:29 49171
 87 92.1G   87 80.5G    0     0  2181k      0 12:17:55 10:45:26  1:32:29 40529
 87 92.1G   87 80.5G    0     0  2181k      0 12:17:56 10:45:27  1:32:29 39622
 87 92.1G   87 80.5G    0     0  2181k      0 12:17:57 10:45:28  1:32:29 35808
 87 92.1G   87 80.5G    0     0  2181k      0 12:17:58 10:45:29  1:32:29 26120
 87 92.1G   87 80.5G    0     0  2181k      0 12:17:59 10:45:30  1:32:29 22589
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:00 10:45:31  1:32:29 26094
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:02 10:45:32  1:32:30 19839
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:03 10:45:33  1:32:30 22997
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:04 10:45:34  1:32:30 26298
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:05 10:45:35  1:32:30 29837
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:06 10:45:36  1:32:30 32846
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:07 10:45:37  1:32:30 36131
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:08 10:45:38  1:32:30 39313
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:09 10:45:39  1:32:30 42018
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:11 10:45:40  1:32:31 44712
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:12 10:45:41  1:32:31 42010
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:13 10:45:42  1:32:31 42035
 87 92.1G   87 80.5G    0     0  2181k      0 12:18:14 10:45:43  1:32:31 41993
 87 92.1G   87 80.5G    0     0  2180k      0 12:18:15 10:45:44  1:32:31 42437
 87 92.1G   87 80.5G    0     0  2180k      0 12:18:16 10:45:45  1:32:31 39710
 87 92.1G   87 80.5G    0     0  2180k      0 12:18:18 10:45:47  1:32:31 37911
 87 92.1G   87 80.5G    0     0  2180k      0 12:18:18 10:45:47  1:32:31 36541
